orig_gene_id,orig_run_id,orig_rag_enabled,orig_mutation_op,orig_eligible_for_rag,orig_parent_id,orig_parent_path,orig_was_fallback,orig_test_acc,orig_params,orig_val_acc,orig_train_time_s,orig_prompt_path,orig_prompt_chars
xXxTK4ucqIXkoDno48DuG3fY4un,nemotron_baseline_20260311_022419,false,CREATED,False,network,sota/ExquisiteNetV2/network.py,False,0.832099974155426,518230.0,0.8476999998092651,369.4997479915619,scripts/rag_replay/datasets/prompts/xXxTK4ucqIXkoDno48DuG3fY4un.txt,1464
xXxtuxfzh4HIJsJkfJngBCMs6yv,nemotron_baseline_20260311_022419,false,TEMPLATE_BASED,True,xXxesxeQuJk5kWm7u6dNb7e0JLP,sota/ExquisiteNetV2/models/network_xXxesxeQuJk5kWm7u6dNb7e0JLP.py,True,0.832099974155426,518230.0,0.8476999998092651,402.72479009628296,scripts/rag_replay/datasets/prompts/xXxtuxfzh4HIJsJkfJngBCMs6yv.txt,1625
xXxKr4rBIUSNCfVjxQJvrrAzhvg,nemotron_baseline_20260311_022419,false,TEMPLATE_BASED,True,xXxtuxfzh4HIJsJkfJngBCMs6yv,sota/ExquisiteNetV2/models/network_xXxtuxfzh4HIJsJkfJngBCMs6yv.py,True,0.832099974155426,518230.0,0.8476999998092651,362.4909710884094,scripts/rag_replay/datasets/prompts/xXxKr4rBIUSNCfVjxQJvrrAzhvg.txt,1510
xXxEwTPJ8zgm6wzQH2rfJ965UIM,nemotron_baseline_20260311_022419,false,TEMPLATE_BASED,True,xXxnHjB4ZSLgYmlAFUfq9YVemQb,sota/ExquisiteNetV2/models/network_xXxnHjB4ZSLgYmlAFUfq9YVemQb.py,False,0.8551999926567078,935218.0,0.8671000003814697,390.03471994400024,scripts/rag_replay/datasets/prompts/xXxEwTPJ8zgm6wzQH2rfJ965UIM.txt,4244
xXxOONCgYdqRSKsZjO7Ow1Fkr7a,nemotron_baseline_20260311_022419,false,CrossOver,False,xXxnjviWxYfEGBVsdgCcLO6HLJ4,sota/ExquisiteNetV2/models/network_xXxnjviWxYfEGBVsdgCcLO6HLJ4.py,False,0.8394999504089355,713482.0,0.8513000011444092,386.6150555610657,scripts/rag_replay/datasets/prompts/xXxOONCgYdqRSKsZjO7Ow1Fkr7a.txt,4690
xXx3cAnyVwrGdS3168u6zA9r80Y,nemotron_baseline_20260311_022419,false,TEMPLATE_BASED,True,xXxIqgHG5gNeQorGr67S0DNhP7i,sota/ExquisiteNetV2/models/network_xXxIqgHG5gNeQorGr67S0DNhP7i.py,True,0.8378999829292297,517942.0,0.8553999662399292,398.2607548236847,scripts/rag_replay/datasets/prompts/xXx3cAnyVwrGdS3168u6zA9r80Y.txt,2439
xXxdtyokL6v7Vk5aDQRKAu8LDL5,nemotron_baseline_20260311_022419,false,TEMPLATE_BASED,True,network,sota/ExquisiteNetV2/network.py,True,0.832099974155426,518230.0,0.8476999998092651,450.90268087387085,scripts/rag_replay/datasets/prompts/xXxdtyokL6v7Vk5aDQRKAu8LDL5.txt,1652
xXxIqgHG5gNeQorGr67S0DNhP7i,nemotron_baseline_20260311_022419,false,TEMPLATE_BASED,True,xXxzYDXEh0XD64Q84KdWMveL8bs,sota/ExquisiteNetV2/models/network_xXxzYDXEh0XD64Q84KdWMveL8bs.py,False,0.8378999829292297,517942.0,0.8553999662399292,372.3835687637329,scripts/rag_replay/datasets/prompts/xXxIqgHG5gNeQorGr67S0DNhP7i.txt,1799
xXxtC3vfJJwqMQqSmD2D3ntZdrx,nemotron_baseline_20260311_022419,false,TEMPLATE_BASED,True,network,sota/ExquisiteNetV2/network.py,False,0.832099974155426,518230.0,0.8476999998092651,383.9984827041626,scripts/rag_replay/datasets/prompts/xXxtC3vfJJwqMQqSmD2D3ntZdrx.txt,1923
xXxnHjB4ZSLgYmlAFUfq9YVemQb,nemotron_baseline_20260311_022419,false,TEMPLATE_BASED,True,xXxiwhMiVFzrldUROELdbjyIAGs,sota/ExquisiteNetV2/models/network_xXxiwhMiVFzrldUROELdbjyIAGs.py,False,0.8551999926567078,935218.0,0.8671000003814697,393.45195412635803,scripts/rag_replay/datasets/prompts/xXxnHjB4ZSLgYmlAFUfq9YVemQb.txt,2785
